기관코드,전체기관명,최하위기관명,차수,서열,소속기관차수,차상위기관코드,최상위기관코드,대표기관코드,유형분류_대,유형분류_중,유형분류_소,우편번호,행정동코드,소재지코드,나머지주소,지번,전화번호,팩스번호,생성일자,폐지일자,변경일자,존폐여부,이전기관코드
1494381,고용노동부 광주지방고용노동청 군산지청 군산고용센터,군산고용센터,4.0,1.0,2.0,1494380,1492000,1492000,1.0,8.0,05,54076.0,,4513000000,군산고용노동지청,000000000,,,20100712,,20180315.0,0,
1494382,고용노동부 광주지방고용노동청 군산지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494380,1492000,1492000,1.0,4.0,07,54076.0,,4513000000,군산고용노동지청,000000000,,,20100712,,20180315.0,0,
1494383,고용노동부 광주지방고용노동청 군산지청 산업안전과,산업안전과,4.0,3.0,0.0,1494380,1492000,1492000,1.0,4.0,07,,,4513000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494384,고용노동부 광주지방고용노동청 목포지청,목포지청,3.0,18.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494385,고용노동부 광주지방고용노동청 목포지청 목포고용센터,목포고용센터,4.0,1.0,2.0,1494384,1492000,1492000,1.0,8.0,05,58691.0,,4611000000,목포고용노동지청,000000000,,,20100712,,20170516.0,0,
1494386,고용노동부 광주지방고용노동청 목포지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494384,1492000,1492000,1.0,4.0,07,58691.0,,4611000000,목포고용노동지청,000000000,,,20100712,,20170516.0,0,
1494387,고용노동부 광주지방고용노동청 목포지청 산업안전과,산업안전과,4.0,3.0,0.0,1494384,1492000,1492000,1.0,4.0,07,,,4611000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494388,고용노동부 광주지방고용노동청 여수지청,여수지청,3.0,19.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494389,고용노동부 광주지방고용노동청 여수지청 순천고용센터,순천고용센터,4.0,1.0,2.0,1494388,1492000,1492000,1.0,8.0,05,57966.0,,4615000000,순천고용센터,000000000,,,20100712,,20180315.0,0,
1494390,고용노동부 광주지방고용노동청 여수지청 여수고용센터,여수고용센터,4.0,2.0,2.0,1494388,1492000,1492000,1.0,8.0,05,59691.0,,4613000000,여수고용센터,000000000,,,20100712,,20180315.0,0,
1494391,고용노동부 광주지방고용노동청 여수지청 근로개선지도과,근로개선지도과,4.0,5.0,2.0,1494388,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20221212.0,0,
1494392,고용노동부 광주지방고용노동청 여수지청 산업안전과,산업안전과,4.0,4.0,0.0,1494388,1492000,1492000,1.0,4.0,07,,,4613000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494393,고용노동부 대전지방고용노동청 청주지청,청주지청,3.0,15.0,2.0,1494163,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494394,고용노동부 대전지방고용노동청 청주지청 청주고용센터,청주고용센터,4.0,1.0,2.0,1494393,1492000,1492000,1.0,8.0,05,28798.0,,4311300000,청주고용노동지청,000000000,,,20100712,,20180315.0,0,
1494395,고용노동부 대전지방고용노동청 청주지청 옥천고용센터,옥천고용센터,4.0,2.0,0.0,1494393,1492000,1492000,1.0,4.0,11,,,4373000000,,000000000,,,20100712,20121015.0,20121017.0,1,
1494396,고용노동부 대전지방고용노동청 청주지청 근로개선지도과,근로개선지도과,4.0,2.0,2.0,1494393,1492000,1492000,1.0,8.0,,,,4311300000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494397,고용노동부 대전지방고용노동청 청주지청 산업안전과,산업안전과,4.0,4.0,0.0,1494393,1492000,1492000,1.0,4.0,07,,,4311000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494398,고용노동부 대전지방고용노동청 청주지청 청주고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494394,1492000,1492000,1.0,8.0,,,,4311300000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494399,고용노동부 대전지방고용노동청 청주지청 청주고용센터 취업지원과,취업지원과,5.0,3.0,3.0,1494394,1492000,1492000,1.0,8.0,,,,4311100000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494400,고용노동부 대전지방고용노동청 청주지청 청주고용센터 기업지원과,기업지원과,5.0,4.0,3.0,1494394,1492000,1492000,1.0,8.0,,,,4311100000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494401,고용노동부 대전지방고용노동청 천안지청,천안지청,3.0,16.0,2.0,1494163,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494402,고용노동부 대전지방고용노동청 천안지청 천안고용센터,천안고용센터,4.0,1.0,2.0,1494401,1492000,1492000,1.0,4.0,07,31107.0,,4413100000,천안고용노동지청,000000000,,,20100712,,20180315.0,0,
1494403,고용노동부 대전지방고용노동청 천안지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1494401,1492000,1492000,1.0,4.0,07,31107.0,,4413100000,천안고용노동지청,000000000,,,20100712,,20180315.0,0,
1494404,고용노동부 대전지방고용노동청 천안지청 근로개선지도2과,근로개선지도2과,4.0,6.0,2.0,1494401,1492000,1492000,1.0,4.0,07,31107.0,,4413100000,천안고용노동지청,000000000,,,20100712,,20180315.0,0,
1494405,고용노동부 대전지방고용노동청 천안지청 산업안전과,산업안전과,4.0,4.0,0.0,1494401,1492000,1492000,1.0,4.0,07,,,4413100000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494406,고용노동부 대전지방고용노동청 천안지청 천안고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494402,1492000,1492000,1.0,8.0,,,,4413100000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494407,고용노동부 대전지방고용노동청 천안지청 천안고용센터 취업지원과,취업지원과,5.0,2.0,3.0,1494402,1492000,1492000,1.0,8.0,,,,4413100000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494408,고용노동부 대전지방고용노동청 천안지청 천안고용센터 기업지원과,기업지원과,5.0,3.0,3.0,1494402,1492000,1492000,1.0,8.0,,,,4413100000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494409,고용노동부 대전지방고용노동청 충주지청,충주지청,3.0,17.0,2.0,1494163,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494410,고용노동부 대전지방고용노동청 충주지청 충주고용센터,충주고용센터,4.0,1.0,2.0,1494409,1492000,1492000,1.0,8.0,05,27428.0,,4313000000,충주고용센터,000000000,,,20100712,,20171220.0,0,
1494411,고용노동부 대전지방고용노동청 충주지청 제천고용센터,제천고용센터,4.0,2.0,2.0,1494409,1492000,1492000,1.0,8.0,05,27184.0,,4315000000,제천고용복지센터,000000000,,,20100712,,20171220.0,0,
1494412,고용노동부 대전지방고용노동청 충주지청 근로개선지도과,근로개선지도과,4.0,5.0,2.0,1494409,1492000,1492000,1.0,4.0,07,27428.0,,4313000000,충주고용노동지청,000000000,,,20100712,,20171220.0,0,
1494413,고용노동부 대전지방고용노동청 충주지청 산업안전과,산업안전과,4.0,4.0,0.0,1494409,1492000,1492000,1.0,4.0,07,,,4313000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494414,고용노동부 대전지방고용노동청 보령지청,보령지청,3.0,18.0,2.0,1494163,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494415,고용노동부 대전지방고용노동청 보령지청 보령고용센터,보령고용센터,4.0,1.0,2.0,1494414,1492000,1492000,1.0,8.0,05,33474.0,,4418000000,보령고용복지센터,000000000,,,20100712,,20171220.0,0,
1494416,고용노동부 대전지방고용노동청 보령지청 서산고용센터,서산고용센터,4.0,2.0,2.0,1494414,1492000,1492000,1.0,8.0,05,31995.0,,4421000000,서산고용복지플러스센터 5층,000000000,,,20100712,20190416.0,20190612.0,1,
1494417,고용노동부 대전지방고용노동청 보령지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494414,1492000,1492000,1.0,4.0,07,31995.0,,4421000000,서산고용복지플러스센터 5층,000000000,,,20100712,,20171220.0,0,
1494418,고용노동부 대전지방고용노동청 보령지청 산업안전과,산업안전과,4.0,4.0,0.0,1494414,1492000,1492000,1.0,4.0,07,,,4418000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494419,고용노동부 중부지방고용노동청,중부지방고용노동청,2.0,13.0,1.0,1492000,1492000,1492000,1.0,8.0,05,21559.0,,2820010100,,011130000,032-460-4501,0505-130-0361,20100712,,20170516.0,0,
1494420,고용노동부 중부지방고용노동청 인천고용센터,인천고용센터,3.0,1.0,1.0,1494419,1492000,1492000,1.0,4.0,11,21559.0,,2820010100,인천고용센터,011130000,032-460-4503,0505-130-0361,20100712,,20170516.0,0,
1494421,고용노동부 중부지방고용노동청 근로개선지도1과,근로개선지도1과,3.0,6.0,1.0,1494419,1492000,1492000,1.0,4.0,07,21559.0,,2820010100,중부지방고용노동청,011130000,032-460-4550,0505-130-0356,20100712,,20170512.0,0,
1494422,고용노동부 중부지방고용노동청 근로개선지도2과,근로개선지도2과,3.0,7.0,1.0,1494419,1492000,1492000,1.0,4.0,07,21559.0,,2820010100,중부지방고용노동청,011130000,032-460-4600,0505-130-0357,20100712,,20170512.0,0,
1494423,고용노동부 중부지방고용노동청 근로개선지도3과,근로개선지도3과,3.0,4.0,1.0,1494419,1492000,1492000,1.0,8.0,,,,2820010100,,011130000,032-460-4640,0505-130-0358,20100712,20130105.0,20150127.0,1,
1494424,고용노동부 중부지방고용노동청 산업안전과,산업안전과,3.0,5.0,0.0,1494419,1492000,1492000,1.0,4.0,07,,,2820000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494425,고용노동부 중부지방고용노동청 인천고용센터 기획총괄과,기획총괄과,4.0,1.0,2.0,1494420,1492000,1492000,1.0,8.0,,,,2820000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494426,고용노동부 중부지방고용노동청 인천고용센터 지역협력과,지역협력과,4.0,2.0,2.0,1494420,1492000,1492000,1.0,8.0,,,,2820000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494427,고용노동부 중부지방고용노동청 인천고용센터 취업지원1과,취업지원1과,4.0,3.0,2.0,1494420,1492000,1492000,1.0,8.0,,,,2820000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494428,고용노동부 중부지방고용노동청 인천고용센터 취업지원2과,취업지원2과,4.0,4.0,2.0,1494420,1492000,1492000,1.0,8.0,,,,2820000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494429,고용노동부 중부지방고용노동청 인천고용센터 기업지원과,기업지원과,4.0,6.0,1.0,1494420,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20230925.0,0,
1494430,고용노동부 중부지방고용노동청 인천고용센터 직업능력개발과,직업능력개발과,4.0,7.0,1.0,1494420,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20230925.0,0,
1494431,고용노동부 중부지방고용노동청 인천북부지청,인천북부지청,3.0,12.0,2.0,1494419,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494432,고용노동부 중부지방고용노동청 인천북부지청 인천북부고용센터,인천북부고용센터,4.0,1.0,2.0,1494431,1492000,1492000,1.0,4.0,11,21060.0,,2823700000,2~5층,000000000,,,20100712,,20171220.0,0,
1494433,고용노동부 중부지방고용노동청 인천북부지청 근로개선지도1과,근로개선지도1과,4.0,4.0,2.0,1494431,1492000,1492000,1.0,4.0,07,21068.0,,2823700000,인천북부고용노동지청,000000000,,,20100712,,20171219.0,0,
1494434,고용노동부 중부지방고용노동청 인천북부지청 근로개선지도2과,근로개선지도2과,4.0,5.0,2.0,1494431,1492000,1492000,1.0,4.0,07,21068.0,,2823700000,인천북부고용노동지청,000000000,,,20100712,,20171219.0,0,
1494435,고용노동부 중부지방고용노동청 인천북부지청 산업안전과,산업안전과,4.0,4.0,0.0,1494431,1492000,1492000,1.0,4.0,07,,,2823700000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494436,고용노동부 중부지방고용노동청 인천북부지청 인천북부고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494432,1492000,1492000,1.0,8.0,,,,2823700000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494437,고용노동부 중부지방고용노동청 인천북부지청 인천북부고용센터 취업지원과,취업지원과,5.0,2.0,3.0,1494432,1492000,1492000,1.0,8.0,,,,2823700000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494438,고용노동부 중부지방고용노동청 인천북부지청 인천북부고용센터 기업지원과,기업지원과,5.0,3.0,3.0,1494432,1492000,1492000,1.0,8.0,,,,2823700000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494439,고용노동부 중부지방고용노동청 수원지청,수원지청,3.0,6.0,2.0,1494419,1492000,1492000,1.0,8.0,05,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494440,고용노동부 중부지방고용노동청 수원지청 수원고용센터,수원고용센터,4.0,1.0,0.0,1494439,1492000,1492000,1.0,4.0,11,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494441,고용노동부 중부지방고용노동청 수원지청 용인고용센터,용인고용센터,4.0,1.0,0.0,1494439,1492000,1492000,1.0,4.0,11,,,4146500000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494442,고용노동부 중부지방고용노동청 수원지청 근로개선지도1과,근로개선지도1과,4.0,1.0,0.0,1494439,1492000,1492000,1.0,4.0,07,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494443,고용노동부 중부지방고용노동청 수원지청 근로개선지도2과,근로개선지도2과,4.0,1.0,0.0,1494439,1492000,1492000,1.0,4.0,07,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494444,고용노동부 중부지방고용노동청 수원지청 산업안전과,산업안전과,4.0,1.0,0.0,1494439,1492000,1492000,1.0,4.0,,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494445,고용노동부 중부지방고용노동청 수원지청 수원고용센터 기획총괄과,기획총괄과,5.0,1.0,0.0,1494440,1492000,1492000,1.0,4.0,07,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494446,고용노동부 중부지방고용노동청 수원지청 수원고용센터 취업지원과,취업지원과,5.0,1.0,0.0,1494440,1492000,1492000,1.0,4.0,07,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494447,고용노동부 중부지방고용노동청 수원지청 수원고용센터 기업지원과,기업지원과,5.0,1.0,0.0,1494440,1492000,1492000,1.0,4.0,,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494448,고용노동부 중부지방고용노동청 수원지청 수원고용센터 직업능력개발과,직업능력개발과,5.0,1.0,0.0,1494440,1492000,1492000,1.0,4.0,07,,,4111300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494449,고용노동부 중부지방고용노동청 평택지청,평택지청,3.0,20.0,2.0,1494419,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494450,고용노동부 중부지방고용노동청 평택지청 평택고용센터,평택고용센터,4.0,1.0,2.0,1494449,1492000,1492000,1.0,8.0,05,17739.0,,4122000000,평택고용노동지청,000000000,,,20100712,,20180315.0,0,
1494451,고용노동부 중부지방고용노동청 평택지청 근로개선지도과,근로개선지도과,4.0,2.0,2.0,1494449,1492000,1492000,1.0,8.0,,,,4122000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494452,고용노동부 중부지방고용노동청 평택지청 산업안전과,산업안전과,4.0,3.0,0.0,1494449,1492000,1492000,1.0,4.0,,,,4122000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494453,고용노동부 중부지방고용노동청 평택지청 평택고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494450,1492000,1492000,1.0,8.0,,,,4122000000,,000000000,,,20100712,20130323.0,20130324.0,1,
1494454,고용노동부 중부지방고용노동청 평택지청 평택고용센터 취업지원과,취업지원과,5.0,2.0,3.0,1494450,1492000,1492000,1.0,8.0,,,,4122000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494455,고용노동부 중부지방고용노동청 부천지청,부천지청,3.0,13.0,2.0,1494419,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494456,고용노동부 중부지방고용노동청 부천지청 부천고용센터,부천고용센터,4.0,1.0,2.0,1494455,1492000,1492000,1.0,8.0,05,14537.0,,4119500000,부천고용노동지청,000000000,,,20100712,,20171219.0,0,
1494457,고용노동부 중부지방고용노동청 부천지청 김포고용센터,김포고용센터,4.0,2.0,2.0,1494455,1492000,1492000,1.0,8.0,05,14537.0,,4119500000,부천고용노동지청,000000000,,,20100712,,20171219.0,0,
1494458,고용노동부 중부지방고용노동청 부천지청 근로개선지도1과,근로개선지도1과,4.0,4.0,2.0,1494455,1492000,1492000,1.0,4.0,07,14537.0,,4119500000,부천고용노동지청,000000000,,,20100712,,20171219.0,0,
1494459,고용노동부 중부지방고용노동청 부천지청 근로개선지도2과,근로개선지도2과,4.0,5.0,2.0,1494455,1492000,1492000,1.0,4.0,07,14537.0,,4119500000,부천고용노동지청,000000000,,,20100712,,20171219.0,0,
1494460,고용노동부 중부지방고용노동청 부천지청 산업안전과,산업안전과,4.0,5.0,0.0,1494455,1492000,1492000,1.0,4.0,07,,,4119500000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494461,고용노동부 중부지방고용노동청 부천지청 부천고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494456,1492000,1492000,1.0,8.0,,,,4119500000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494462,고용노동부 중부지방고용노동청 부천지청 부천고용센터 취업지원과,취업지원과,5.0,2.0,3.0,1494456,1492000,1492000,1.0,8.0,,,,4119500000,,000000000,,,20100712,20150130.0,20150130.0,1,
