분야,질문명,등록일,답변제목,답변등록일,댓글등록일,댓글등록자,댓글내용
신고사건(감독),공사 근로자 금품 체불 특정 질문,2024-02-16 13:14:11.0,같은 의견입니다.,2024-02-18 03:33:51.0,,,
신고사건(감독),건설일용근로자 해고예고수당,2024-02-16 17:14:54.0,사측이 일을 이상하게 처리한 것 같네요,2024-02-16 17:31:02.0,2024-02-18 16:45:10.0,,"저는 해고예고수당 발생한다는 의견에 동의합니다.

참고로 갱신기대권이란 법원 판례도 있어 단순히 계약만료로 보기 어려운 여지가 있으며,

건설현장의 하도급사업장에서는 매월 별다른 이유없이(?) 근로계약서를 작성하는 경우가 있습니다."
신고사건(감독),건설일용근로자 해고예고수당,2024-02-16 17:14:54.0,해고예고수당은 발생하지 않는다는 의견입니다.,2024-02-18 03:38:37.0,,,
신고사건(감독),건설일용근로자 해고예고수당,2024-02-16 17:14:54.0,개별 의견이므로 참고만 하세요(다른 시각에서),2024-02-20 08:48:40.0,,,
신고사건(감독),"산재 승인 기간에 통원치료로 자리를 비울 시, 임금 공제 타당성 여부",2024-02-16 18:45:23.0,임금이 지급되어야 한다고 보입니다. 다만 구체적 근거가 필요하실 경우 본부에 질의를 하셔야겠습니다.,2024-02-17 16:05:37.0,,,
신고사건(감독),"산재 승인 기간에 통원치료로 자리를 비울 시, 임금 공제 타당성 여부",2024-02-16 18:45:23.0,개인 의견입니다..,2024-02-19 09:01:28.0,,,
신고사건(감독),"산재 승인 기간에 통원치료로 자리를 비울 시, 임금 공제 타당성 여부",2024-02-16 18:45:23.0,다른 의견 드립니다,2024-02-19 17:36:40.0,,,
신고사건(감독),직장내 성희롱,2024-02-19 13:24:12.0,의견,2024-02-19 13:31:18.0,,,
신고사건(감독),직장내 성희롱,2024-02-19 13:24:12.0,남녀고용평등법에 따른 직장내 성희롱 여부 판단 가능,2024-02-20 09:54:15.0,,,
신고사건(감독),진정인 통장 가압류 후 체불금품 지급시 청산여부,2024-02-19 15:12:39.0,답변,2024-02-19 17:08:00.0,,,
신고사건(감독),주휴수당,2024-02-19 15:29:09.0,5시간으로 가는게 맞다고 생각합니다.,2024-02-20 08:28:14.0,,,
신고사건(감독),주휴수당,2024-02-19 15:29:09.0,개별 의견이므로 참고만 하세요,2024-02-20 08:40:01.0,,,
신고사건(감독),재무관리이사 사용자성 여부,2024-02-20 09:15:45.0,개별 의견이므로 참고만 하세요,2024-02-20 09:52:12.0,,,
신고사건(감독),"착오로 인한 범죄인지로, 이를  취소하기위해 수사지휘건의 해보신분 계실까요 ?",2024-02-20 09:52:42.0,의견,2024-02-20 12:02:27.0,,,
신고사건(감독),인턴 종료 후 정규직 채용 시 계속근로 인정 여부,2024-02-20 10:29:54.0,의견,2024-02-20 12:06:29.0,,,
신고사건(감독),인턴 종료 후 정규직 채용 시 계속근로 인정 여부,2024-02-20 10:29:54.0,개별 의견이므로 참고만 하세요,2024-02-20 13:08:29.0,,,
신고사건(감독),일반 진정건 부정수급 의심될때 전산 문의,2024-02-20 14:10:02.0,감독관 인지 사건으로 등록하시면 됩니다.,2024-02-20 14:13:29.0,,,
인·허가(감독),폐업한 법인 사업장 대상 건설근로자 퇴직공제부금 미납 과태료 부과,2024-02-20 14:38:43.0,의견,2024-02-20 14:55:37.0,,,
신고사건(감독),법정공휴일 및 대체휴일 수당관련 질의,2024-02-20 17:28:23.0,의견,2024-02-20 17:35:32.0,2024-02-21 09:52:31.0,,"공감합니다.

"
신고사건(감독),법정공휴일 및 대체휴일 수당관련 질의,2024-02-20 17:28:23.0,1안이 맞습니다,2024-02-22 10:52:05.0,,,
신고사건(감독),사우회비 미지급(체불),2024-02-20 18:36:08.0,의견,2024-02-20 18:42:36.0,,,
신고사건(감독),사우회비 미지급(체불),2024-02-20 18:36:08.0,개별 의견이므로 참고만 하세요,2024-02-21 09:49:31.0,,,
신고사건(감독),공공기관 프로젝트 사업관리자(PM) 근로자성 관련,2024-02-21 18:05:12.0,근로자성은 없는 것 같습니다.,2024-02-22 08:38:25.0,,,
신고사건(감독),공소권 없음으로 종결 가능한지,2024-02-22 14:57:27.0,답변입니다.,2024-02-22 15:44:35.0,2024-02-22 17:31:14.0,,ㅇ 이 의견에 동의합니다
신고사건(감독),공소권 없음으로 종결 가능한지,2024-02-22 14:57:27.0,의견,2024-02-22 16:47:14.0,2024-02-22 17:29:23.0,,훌륭한 의견이십니다~!
신고사건(감독),개인건설업자와 직상수급인 판단에 대해,2024-02-22 17:07:42.0,개인 의견입니다..,2024-02-22 17:27:27.0,,,
신고사건(감독),개인건설업자와 직상수급인 판단에 대해,2024-02-22 17:07:42.0,개별 의견이므로 참고만 하세요,2024-02-23 12:41:29.0,,,
신고사건(감독),전국 여러 건설현장에서 단기로 근무 시 사건관할 판단,2024-02-22 17:56:08.0,의견,2024-02-22 20:00:47.0,,,
신고사건(감독),전국 여러 건설현장에서 단기로 근무 시 사건관할 판단,2024-02-22 17:56:08.0,"본사에서 처리하시되, 진정인 진술 확보 이후 이송하는 것도 방법입니다.",2024-02-23 10:20:15.0,,,
신고사건(감독),공소시효 도과,2024-02-23 13:29:24.0,'차별'은....,2024-02-23 14:24:22.0,,,
신고사건(감독),공소시효 도과,2024-02-23 13:29:24.0,개별 의견이므로 참고만 하세요,2024-02-26 08:53:23.0,,,
신고사건(감독),퇴직연금가입(2006.1.1.)이전까지의 퇴직금 지급 기준,2024-02-23 14:49:16.0,의견,2024-02-24 18:40:43.0,,,
신고사건(감독),"화물차(트레일러, BCT) 기사의 사건발생지 판단",2024-02-23 17:08:23.0,의견,2024-02-25 20:59:33.0,,,
신고사건(감독),"화물차(트레일러, BCT) 기사의 사건발생지 판단",2024-02-23 17:08:23.0,답변,2024-02-26 09:43:54.0,,,
신고사건(감독),사내 규정 해석 기준,2024-02-25 11:32:41.0,의견,2024-02-25 16:03:58.0,2024-02-26 12:58:20.0,,"결론에 동의합니다
"
신고사건(감독),임금체불 고소사건 대지급금 부정수급에 관하여 별건으로 진행해야하는 것이 맞는지?,2024-02-26 10:59:49.0,개별 의견이므로 참고만 하세요,2024-02-26 12:41:35.0,,,
신고사건(감독),소방시설공사업법에 따라 등록한 사업장 확인 방법,2024-02-26 14:40:24.0,개별 의견이므로 참고만 하세요,2024-02-26 14:59:27.0,,,
신고사건(감독),허위구인광고 신고 처리 방법,2024-02-26 14:58:21.0,개별 의견이므로 참고만 하세요,2024-02-26 15:00:57.0,,,
신고사건(감독),허위구인광고 신고 처리 방법,2024-02-26 14:58:21.0,30인 이상 사업장인지 확인,2024-02-26 15:12:42.0,,,
신고사건(감독),퇴직자의 근로계약서 미교부 진정 사건 처리 방법,2024-02-26 15:12:53.0,개별 의견이므로 참고만 하세요,2024-02-26 15:55:04.0,,,
신고사건(감독),퇴직자의 근로계약서 미교부 진정 사건 처리 방법,2024-02-26 15:12:53.0,의견 드립니다.,2024-02-26 16:14:44.0,,,
신고사건(감독),신고사건 대지급금 관련 처리방향,2024-02-26 15:45:47.0,개별 의견이므로 참고만 하세요,2024-02-26 16:04:31.0,,,
신고사건(감독),피의자 대상 여부 판단,2024-02-26 16:52:36.0,의견,2024-02-26 19:27:38.0,2024-02-27 06:57:53.0,,"동의합니다.\
범죄발생일 당시 행위자 처벌!"
신고사건(감독),임금명세서 과태료,2024-02-26 17:48:52.0,의견,2024-02-26 19:24:29.0,2024-02-27 09:20:34.0,,"아래 댓글답변 중 수정사항을 다시 올려드립니다(감독관들과 난상토론 결과)

성희롱예방교육과 관련하여 고평법 제13조1항에 사업주는 매년 실시(시행령에 연1회 이상)의무를 규정하고, 위반시 과태료 500만원 이하 부과토록 되어 있습니다. 가령, 특정사업주가 매년 4월에 전직원 대상으로 성희롱예방교육을 실시하는 경우 일부 근로자가 개인사정으로 불참하였을때 이때 대상사업주는 13조1항 위반으로 보아야 하는지가 쟁점--->13조2항에 사업주 및 근로자는 제1항에 따른 교육을 받아야 한다고 규정하고 있으므로 사업주,근로자는 모두 적어도 연1회 이상 교육을 받아야 하고, 만약에 일부 근로자가 미이수하였다면 성희롱예방교육을 제대로 실시한 것이 아니므로 사업주는 추가적인 대안(가령 미이수자에 대한 사이버교육 등 종용할 수 있으며 실무적으로는 이에 대한 시정지시가 가능)을 마련하여 조치하여야 할 것임. 따라서, 근로감독관집무규정상 시정지시 후 미시정시 과태료 부과부분에 대하여는 동의합니다.(개인적으로 주정차위반 과태료 부과에 너무 예민해서...) "
신고사건(감독),임금명세서 과태료,2024-02-26 17:48:52.0,의견,2024-02-26 19:24:29.0,2024-02-27 09:06:51.0,,답변 감사합니다.!
신고사건(감독),임금명세서 과태료,2024-02-26 17:48:52.0,의견,2024-02-26 19:24:29.0,2024-02-27 08:33:10.0,,"동의합니다. 

다만, 노동관계법 위반으로 과태료 부과되어 있는 부분에 대하여는 제 개인적으로는 법위반 사항 확인시 즉시 과태료 부과토록 근로감독관집무규정도 변경하는 것이 바람직할 것 같습니다. 사법처리가 능사는 아니므로 일단 과태료 부과를 통해 사용자들의 법준수 의무를 소홀히 하지 않도록 할 필요가 있어 보입니다. 

전면적인 즉시 과태료부과가 부담된다면 직무규정 중 일부 조문(가령, 질의한 내용과 같은 사실상 실익이 없어 큰 의미없는 부분...예를 들어 퇴직한 근로자에 대한 그간의 임금명세서 미교부라든가  고평법상 연 1회 이상 성희롱예방교육 미실시 등에 대하여는 시정지시의 실익이 없어 무조건 즉시 과태료 부과<이 외에도 더 있을 것으로 보임>)
사실 현장에서 실무(신고사건 내지 사업장 감독)에서 흔히 발생하는데 많은 아쉬움이 남는 지점입니다.
즐거운 하루 되세요!!!
"
신고사건(감독),5인미만 사업장의 해고예고수당 계산시 1일 소정근로시간이 8시간을 초과할 수 있을까요,2024-02-27 10:17:43.0,1일 8시간을 초과할 수 없다고 봅니다.,2024-02-27 10:28:50.0,,,
신고사건(감독),5인미만 사업장의 해고예고수당 계산시 1일 소정근로시간이 8시간을 초과할 수 있을까요,2024-02-27 10:17:43.0,의견,2024-02-27 10:30:51.0,2024-02-27 13:51:38.0,,"<조금은 다른 시각에서>
1.소정근로시간이란 근기법 제50조에 따른 근로시간의 범위에서 당사자간 정한 근로시간이며(5인 이하 사업장은 동법제50조 규정이 적용되지 아니함)
2.진정인은 주4일 근무(주40시간, 3일은 11.5시간, 1일은 6.5시간)에 월급 210만원으로 근로조건을 정함
3.진정인의 주소정근로시간은 40시간(1일의 소정근로시간은 서로 다름)
4.4인이하 사업장이라도 근기법 제55조의 유급주휴일 적용...이 경우 유급부분은 평균적 개념을 도입하여 10시간(주4일 근무) 또는 8시간(통상근로자) 적용 여부가 문제
5.환산하면 217.5시간 또는 209시간
6-1.(10시간)(210만원/217.5시간)*10시간: <일급통상임금 96,551.72원*30일>
6-2.(8시간)(210만원/209시간)*8시간: <일급통상임금 80,382.77원*30일>

결론: 개인적으로는 6-2안에 동의(주40시간 근무하는 경우 주4일 40시간, 주5일 40시간 근무자와의 차이를 없애려면 불가피)
"
신고사건(감독),식대를 통상임금에 포함한다는 취업규칙,2024-02-27 10:26:41.0,의견,2024-02-27 10:36:38.0,2024-02-27 16:11:03.0,,"동의합니다.

대법원 판례에서도 통상임금 산입범위와 관련하여 노사간 단체협약 등의 합의로 특정수당을 통상임금 산입에 포함한다거나 포함하지 않는다는 합의는 무효라고 보고 있습니다.(즉, 오로지 법에 의해 판단할 사항임)

그렇다면 단협보다는 하위 규정인 취업규칙에 명시되어 있더라도 식대가 실제로 통상임금 산입에서 제외되는 임금에 해당하는 것이라면 통상임금에서 제외하는 것이 타당할 것입니다. 검사지휘를 받아 종결하는 것도 가능하고, 저희 지청의 경우 검사 지휘를 받아 종결하더라도 민원인이 이의를 제기하며 고소제기를 안하고 계속 진정 제기하여 감독관들을 괴롭히는 현실이 안타깝기만 합니다. 
수고하세요!!!"
감독,건설업면허가 없는 법인업체 사건 관할 문의,2024-02-27 11:01:25.0,의견,2024-02-27 11:07:10.0,2024-02-27 16:19:24.0,,"원칙적으로 동의합니다. 

사업장 관할 관련 지속적으로 질의가 올라오는데 제 개인적으로는 범죄발생지 관할지청이 우선적으로 처리하는 것이 맞지 않을까 생각해봅니다. 

건설산업기본법 등 관련 법률에 따라 등록을 필요로 하지 아니하는 법인사업자가 시공한 공사가 종료되었다고 하더라도 회사는 살아 있으니까 범죄발생지 관할 지청에서 처리하는 것이 타당할 것 같은데 우리 근로감독관집무규정 제35조 제2항에 ""사업자등록지""로 규정되어 있어 감독관별 다양한 이견이 있을 것 같으네요.

경찰의 수사관할은 원칙적으로 범죄발생지 관할로 하고 있어 간명한데 우리는 너무 복잡한 것 같습니다. 특히, 건설분야와 관련하여....ㅠㅠㅠㅠ"
신고사건(감독),상여금과 퇴직금 차별 진정,2024-02-27 11:31:16.0,개별 의견이므로 참고만 하세요,2024-02-27 16:04:15.0,,,
신고사건(감독),상여금과 퇴직금 차별 진정,2024-02-27 11:31:16.0,혹시 취규 변경으로 인한 것 아닌가요,2024-02-28 09:39:07.0,,,
인·허가(감독),우리사주조합 해산 보고 관련,2024-02-27 13:55:40.0,,,,,
감독,임금 감소시 퇴직금 산정,2024-02-28 10:40:03.0,개별 의견이므로 참고만 하세요,2024-02-28 10:59:56.0,2024-02-28 11:02:31.0,,"현장에서 특히 편의점 알바생들의 경우 당초에는 주40시간 가까이 일을 하다가 최저임금 인상 등의 이유로 어느 시점부터 주20시간으로 근로조건이 변경되어 근무해오다가 퇴직시  종전 근로조건에 비해  평균임금이 저하되는 사례가 발생하는데 이 경우 가급적 해당근로자의 통상임금을 산정하여 평균임금과 비교, 통상임금을 평균임금으로 하는 방법을 강구하는 것도 차선책이라고 생각합니다."
감독,임금 감소시 퇴직금 산정,2024-02-28 10:40:03.0,질문 요지별로...,2024-02-28 16:35:42.0,2024-02-28 16:37:05.0,,"아이구 답변내용이 수정/삭제가 왜 안되는지...
인용한 것은 질의회신입니다"
감독,임금 감소시 퇴직금 산정,2024-02-28 10:40:03.0,의견,2024-02-28 17:12:15.0,,,
감독,임금 감소시 퇴직금 산정,2024-02-28 10:40:03.0,합의하면 가능,2024-02-29 11:01:31.0,,,
인·허가(감독),혹시 [관공서 공휴일 유급휴일 전환 사업장 확인서] 이 업무 이제 종료된 사업인가요?,2024-02-28 11:42:54.0,종료되었다고 보는게 맞는 것 같습니다.,2024-02-28 13:06:49.0,,,
